,z1,z2,z3,z4,z5,z6,z7,z8,z9,weight,k
447,0,-1,0,0,0,0,1,0,0,-1.9999999999999,4
448,0,-1,0,0,0,0,1,0,1,0.124999999999994,4
449,0,-1,0,0,0,0,1,1,0,0.124999999999994,4
450,0,-1,0,0,0,0,1.73205080756888,0,0,0.0833333333333293,4
451,0,-1,0,0,0,1,-1,0,0,0.124999999999994,4
452,0,-1,0,0,0,1,0,-1,0,0.124999999999994,4
453,0,-1,0,0,0,1,0,0,-1,0.124999999999994,4
454,0,-1,0,0,0,1,0,0,0,-1.9999999999999,4
455,0,-1,0,0,0,1,0,0,1,0.124999999999994,4
456,0,-1,0,0,0,1,0,1,0,0.124999999999994,4
457,0,-1,0,0,0,1,1,0,0,0.124999999999994,4
458,0,-1,0,0,0,1.73205080756888,0,0,0,0.0833333333333293,4
459,0,-1,0,0,1,-1,0,0,0,0.124999999999994,4
460,0,-1,0,0,1,0,-1,0,0,0.124999999999994,4
461,0,-1,0,0,1,0,0,-1,0,0.124999999999994,4
462,0,-1,0,0,1,0,0,0,-1,0.124999999999994,4
463,0,-1,0,0,1,0,0,0,0,-1.9999999999999,4
464,0,-1,0,0,1,0,0,0,1,0.124999999999994,4
465,0,-1,0,0,1,0,0,1,0,0.124999999999994,4
466,0,-1,0,0,1,0,1,0,0,0.124999999999994,4
467,0,-1,0,0,1,1,0,0,0,0.124999999999994,4
468,0,-1,0,0,1.73205080756888,0,0,0,0,0.0833333333333293,4
469,0,-1,0,1,-1,0,0,0,0,0.124999999999994,4
470,0,-1,0,1,0,-1,0,0,0,0.124999999999994,4
471,0,-1,0,1,0,0,-1,0,0,0.124999999999994,4
472,0,-1,0,1,0,0,0,-1,0,0.124999999999994,4
473,0,-1,0,1,0,0,0,0,-1,0.124999999999994,4
474,0,-1,0,1,0,0,0,0,0,-1.9999999999999,4
475,0,-1,0,1,0,0,0,0,1,0.124999999999994,4
476,0,-1,0,1,0,0,0,1,0,0.124999999999994,4
477,0,-1,0,1,0,0,1,0,0,0.124999999999994,4
478,0,-1,0,1,0,1,0,0,0,0.124999999999994,4
479,0,-1,0,1,1,0,0,0,0,0.124999999999994,4
480,0,-1,0,1.73205080756888,0,0,0,0,0,0.0833333333333293,4
481,0,-1,1,-1,0,0,0,0,0,0.124999999999994,4
482,0,-1,1,0,-1,0,0,0,0,0.124999999999994,4
483,0,-1,1,0,0,-1,0,0,0,0.124999999999994,4
484,0,-1,1,0,0,0,-1,0,0,0.124999999999994,4
485,0,-1,1,0,0,0,0,-1,0,0.124999999999994,4
486,0,-1,1,0,0,0,0,0,-1,0.124999999999994,4
487,0,-1,1,0,0,0,0,0,0,-1.9999999999999,4
488,0,-1,1,0,0,0,0,0,1,0.124999999999994,4
489,0,-1,1,0,0,0,0,1,0,0.124999999999994,4
490,0,-1,1,0,0,0,1,0,0,0.124999999999994,4
491,0,-1,1,0,0,1,0,0,0,0.124999999999994,4
492,0,-1,1,0,1,0,0,0,0,0.124999999999994,4
493,0,-1,1,1,0,0,0,0,0,0.124999999999994,4
494,0,-1,1.73205080756888,0,0,0,0,0,0,0.0833333333333293,4
495,0,-0.741963784302726,0,0,0,0,0,0,0,0.454124145231909,4
496,0,0,-2.33441421833898,0,0,0,0,0,0,0.0458758547680663,4
497,0,0,-1.73205080756888,-1,0,0,0,0,0,0.0833333333333293,4
498,0,0,-1.73205080756888,0,-1,0,0,0,0,0.0833333333333293,4
499,0,0,-1.73205080756888,0,0,-1,0,0,0,0.0833333333333293,4
500,0,0,-1.73205080756888,0,0,0,-1,0,0,0.0833333333333293,4
501,0,0,-1.73205080756888,0,0,0,0,-1,0,0.0833333333333293,4
502,0,0,-1.73205080756888,0,0,0,0,0,-1,0.0833333333333293,4
503,0,0,-1.73205080756888,0,0,0,0,0,0,-1.33333333333327,4
504,0,0,-1.73205080756888,0,0,0,0,0,1,0.0833333333333293,4
505,0,0,-1.73205080756888,0,0,0,0,1,0,0.0833333333333293,4
506,0,0,-1.73205080756888,0,0,0,1,0,0,0.0833333333333293,4
507,0,0,-1.73205080756888,0,0,1,0,0,0,0.0833333333333293,4
508,0,0,-1.73205080756888,0,1,0,0,0,0,0.0833333333333293,4
509,0,0,-1.73205080756888,1,0,0,0,0,0,0.0833333333333293,4
510,0,0,-1,-1.73205080756888,0,0,0,0,0,0.0833333333333293,4
511,0,0,-1,-1,-1,0,0,0,0,0.124999999999994,4
512,0,0,-1,-1,0,-1,0,0,0,0.124999999999994,4
513,0,0,-1,-1,0,0,-1,0,0,0.124999999999994,4
514,0,0,-1,-1,0,0,0,-1,0,0.124999999999994,4
515,0,0,-1,-1,0,0,0,0,-1,0.124999999999994,4
516,0,0,-1,-1,0,0,0,0,0,-1.9999999999999,4
517,0,0,-1,-1,0,0,0,0,1,0.124999999999994,4
518,0,0,-1,-1,0,0,0,1,0,0.124999999999994,4
519,0,0,-1,-1,0,0,1,0,0,0.124999999999994,4
520,0,0,-1,-1,0,1,0,0,0,0.124999999999994,4
521,0,0,-1,-1,1,0,0,0,0,0.124999999999994,4
522,0,0,-1,0,-1.73205080756888,0,0,0,0,0.0833333333333293,4
523,0,0,-1,0,-1,-1,0,0,0,0.124999999999994,4
524,0,0,-1,0,-1,0,-1,0,0,0.124999999999994,4
525,0,0,-1,0,-1,0,0,-1,0,0.124999999999994,4
526,0,0,-1,0,-1,0,0,0,-1,0.124999999999994,4
527,0,0,-1,0,-1,0,0,0,0,-1.9999999999999,4
528,0,0,-1,0,-1,0,0,0,1,0.124999999999994,4
529,0,0,-1,0,-1,0,0,1,0,0.124999999999994,4
530,0,0,-1,0,-1,0,1,0,0,0.124999999999994,4
531,0,0,-1,0,-1,1,0,0,0,0.124999999999994,4
532,0,0,-1,0,0,-1.73205080756888,0,0,0,0.0833333333333293,4
533,0,0,-1,0,0,-1,-1,0,0,0.124999999999994,4
534,0,0,-1,0,0,-1,0,-1,0,0.124999999999994,4
535,0,0,-1,0,0,-1,0,0,-1,0.124999999999994,4
536,0,0,-1,0,0,-1,0,0,0,-1.9999999999999,4
537,0,0,-1,0,0,-1,0,0,1,0.124999999999994,4
538,0,0,-1,0,0,-1,0,1,0,0.124999999999994,4
539,0,0,-1,0,0,-1,1,0,0,0.124999999999994,4
540,0,0,-1,0,0,0,-1.73205080756888,0,0,0.0833333333333293,4
541,0,0,-1,0,0,0,-1,-1,0,0.124999999999994,4
542,0,0,-1,0,0,0,-1,0,-1,0.124999999999994,4
543,0,0,-1,0,0,0,-1,0,0,-1.9999999999999,4
544,0,0,-1,0,0,0,-1,0,1,0.124999999999994,4
545,0,0,-1,0,0,0,-1,1,0,0.124999999999994,4
546,0,0,-1,0,0,0,0,-1.73205080756888,0,0.0833333333333293,4
547,0,0,-1,0,0,0,0,-1,-1,0.124999999999994,4
548,0,0,-1,0,0,0,0,-1,0,-1.9999999999999,4
549,0,0,-1,0,0,0,0,-1,1,0.124999999999994,4
550,0,0,-1,0,0,0,0,0,-1.73205080756888,0.0833333333333293,4
551,0,0,-1,0,0,0,0,0,-1,-1.9999999999999,4
552,0,0,-1,0,0,0,0,0,0,16.6666666666659,4
553,0,0,-1,0,0,0,0,0,1,-1.9999999999999,4
554,0,0,-1,0,0,0,0,0,1.73205080756888,0.0833333333333293,4
555,0,0,-1,0,0,0,0,1,-1,0.124999999999994,4
556,0,0,-1,0,0,0,0,1,0,-1.9999999999999,4
557,0,0,-1,0,0,0,0,1,1,0.124999999999994,4
558,0,0,-1,0,0,0,0,1.73205080756888,0,0.0833333333333293,4
559,0,0,-1,0,0,0,1,-1,0,0.124999999999994,4
560,0,0,-1,0,0,0,1,0,-1,0.124999999999994,4
561,0,0,-1,0,0,0,1,0,0,-1.9999999999999,4
562,0,0,-1,0,0,0,1,0,1,0.124999999999994,4
563,0,0,-1,0,0,0,1,1,0,0.124999999999994,4
564,0,0,-1,0,0,0,1.73205080756888,0,0,0.0833333333333293,4
565,0,0,-1,0,0,1,-1,0,0,0.124999999999994,4
566,0,0,-1,0,0,1,0,-1,0,0.124999999999994,4
567,0,0,-1,0,0,1,0,0,-1,0.124999999999994,4
568,0,0,-1,0,0,1,0,0,0,-1.9999999999999,4
569,0,0,-1,0,0,1,0,0,1,0.124999999999994,4
570,0,0,-1,0,0,1,0,1,0,0.124999999999994,4
571,0,0,-1,0,0,1,1,0,0,0.124999999999994,4
572,0,0,-1,0,0,1.73205080756888,0,0,0,0.0833333333333293,4
573,0,0,-1,0,1,-1,0,0,0,0.124999999999994,4
574,0,0,-1,0,1,0,-1,0,0,0.124999999999994,4
575,0,0,-1,0,1,0,0,-1,0,0.124999999999994,4
576,0,0,-1,0,1,0,0,0,-1,0.124999999999994,4
577,0,0,-1,0,1,0,0,0,0,-1.9999999999999,4
578,0,0,-1,0,1,0,0,0,1,0.124999999999994,4
579,0,0,-1,0,1,0,0,1,0,0.124999999999994,4
580,0,0,-1,0,1,0,1,0,0,0.124999999999994,4
581,0,0,-1,0,1,1,0,0,0,0.124999999999994,4
582,0,0,-1,0,1.73205080756888,0,0,0,0,0.0833333333333293,4
583,0,0,-1,1,-1,0,0,0,0,0.124999999999994,4
584,0,0,-1,1,0,-1,0,0,0,0.124999999999994,4
585,0,0,-1,1,0,0,-1,0,0,0.124999999999994,4
586,0,0,-1,1,0,0,0,-1,0,0.124999999999994,4
587,0,0,-1,1,0,0,0,0,-1,0.124999999999994,4
588,0,0,-1,1,0,0,0,0,0,-1.9999999999999,4
589,0,0,-1,1,0,0,0,0,1,0.124999999999994,4
590,0,0,-1,1,0,0,0,1,0,0.124999999999994,4
591,0,0,-1,1,0,0,1,0,0,0.124999999999994,4
592,0,0,-1,1,0,1,0,0,0,0.124999999999994,4
593,0,0,-1,1,1,0,0,0,0,0.124999999999994,4
594,0,0,-1,1.73205080756888,0,0,0,0,0,0.0833333333333293,4
595,0,0,-0.741963784302726,0,0,0,0,0,0,0.454124145231909,4
596,0,0,0,-2.33441421833898,0,0,0,0,0,0.0458758547680663,4
597,0,0,0,-1.73205080756888,-1,0,0,0,0,0.0833333333333293,4
598,0,0,0,-1.73205080756888,0,-1,0,0,0,0.0833333333333293,4
599,0,0,0,-1.73205080756888,0,0,-1,0,0,0.0833333333333293,4
600,0,0,0,-1.73205080756888,0,0,0,-1,0,0.0833333333333293,4
601,0,0,0,-1.73205080756888,0,0,0,0,-1,0.0833333333333293,4
602,0,0,0,-1.73205080756888,0,0,0,0,0,-1.33333333333327,4
603,0,0,0,-1.73205080756888,0,0,0,0,1,0.0833333333333293,4
604,0,0,0,-1.73205080756888,0,0,0,1,0,0.0833333333333293,4
605,0,0,0,-1.73205080756888,0,0,1,0,0,0.0833333333333293,4
606,0,0,0,-1.73205080756888,0,1,0,0,0,0.0833333333333293,4
607,0,0,0,-1.73205080756888,1,0,0,0,0,0.0833333333333293,4
608,0,0,0,-1,-1.73205080756888,0,0,0,0,0.0833333333333293,4
609,0,0,0,-1,-1,-1,0,0,0,0.124999999999994,4
610,0,0,0,-1,-1,0,-1,0,0,0.124999999999994,4
611,0,0,0,-1,-1,0,0,-1,0,0.124999999999994,4
612,0,0,0,-1,-1,0,0,0,-1,0.124999999999994,4
613,0,0,0,-1,-1,0,0,0,0,-1.9999999999999,4
614,0,0,0,-1,-1,0,0,0,1,0.124999999999994,4
615,0,0,0,-1,-1,0,0,1,0,0.124999999999994,4
616,0,0,0,-1,-1,0,1,0,0,0.124999999999994,4
617,0,0,0,-1,-1,1,0,0,0,0.124999999999994,4
618,0,0,0,-1,0,-1.73205080756888,0,0,0,0.0833333333333293,4
619,0,0,0,-1,0,-1,-1,0,0,0.124999999999994,4
620,0,0,0,-1,0,-1,0,-1,0,0.124999999999994,4
621,0,0,0,-1,0,-1,0,0,-1,0.124999999999994,4
622,0,0,0,-1,0,-1,0,0,0,-1.9999999999999,4
623,0,0,0,-1,0,-1,0,0,1,0.124999999999994,4
624,0,0,0,-1,0,-1,0,1,0,0.124999999999994,4
625,0,0,0,-1,0,-1,1,0,0,0.124999999999994,4
626,0,0,0,-1,0,0,-1.73205080756888,0,0,0.0833333333333293,4
627,0,0,0,-1,0,0,-1,-1,0,0.124999999999994,4
628,0,0,0,-1,0,0,-1,0,-1,0.124999999999994,4
629,0,0,0,-1,0,0,-1,0,0,-1.9999999999999,4
630,0,0,0,-1,0,0,-1,0,1,0.124999999999994,4
631,0,0,0,-1,0,0,-1,1,0,0.124999999999994,4
632,0,0,0,-1,0,0,0,-1.73205080756888,0,0.0833333333333293,4
633,0,0,0,-1,0,0,0,-1,-1,0.124999999999994,4
634,0,0,0,-1,0,0,0,-1,0,-1.9999999999999,4
635,0,0,0,-1,0,0,0,-1,1,0.124999999999994,4
636,0,0,0,-1,0,0,0,0,-1.73205080756888,0.0833333333333293,4
637,0,0,0,-1,0,0,0,0,-1,-1.9999999999999,4
638,0,0,0,-1,0,0,0,0,0,16.6666666666659,4
639,0,0,0,-1,0,0,0,0,1,-1.9999999999999,4
640,0,0,0,-1,0,0,0,0,1.73205080756888,0.0833333333333293,4
641,0,0,0,-1,0,0,0,1,-1,0.124999999999994,4
642,0,0,0,-1,0,0,0,1,0,-1.9999999999999,4
643,0,0,0,-1,0,0,0,1,1,0.124999999999994,4
644,0,0,0,-1,0,0,0,1.73205080756888,0,0.0833333333333293,4
645,0,0,0,-1,0,0,1,-1,0,0.124999999999994,4
646,0,0,0,-1,0,0,1,0,-1,0.124999999999994,4
647,0,0,0,-1,0,0,1,0,0,-1.9999999999999,4
648,0,0,0,-1,0,0,1,0,1,0.124999999999994,4
649,0,0,0,-1,0,0,1,1,0,0.124999999999994,4
650,0,0,0,-1,0,0,1.73205080756888,0,0,0.0833333333333293,4
651,0,0,0,-1,0,1,-1,0,0,0.124999999999994,4
652,0,0,0,-1,0,1,0,-1,0,0.124999999999994,4
653,0,0,0,-1,0,1,0,0,-1,0.124999999999994,4
654,0,0,0,-1,0,1,0,0,0,-1.9999999999999,4
655,0,0,0,-1,0,1,0,0,1,0.124999999999994,4
656,0,0,0,-1,0,1,0,1,0,0.124999999999994,4
657,0,0,0,-1,0,1,1,0,0,0.124999999999994,4
658,0,0,0,-1,0,1.73205080756888,0,0,0,0.0833333333333293,4
659,0,0,0,-1,1,-1,0,0,0,0.124999999999994,4
660,0,0,0,-1,1,0,-1,0,0,0.124999999999994,4
661,0,0,0,-1,1,0,0,-1,0,0.124999999999994,4
662,0,0,0,-1,1,0,0,0,-1,0.124999999999994,4
663,0,0,0,-1,1,0,0,0,0,-1.9999999999999,4
664,0,0,0,-1,1,0,0,0,1,0.124999999999994,4
665,0,0,0,-1,1,0,0,1,0,0.124999999999994,4
666,0,0,0,-1,1,0,1,0,0,0.124999999999994,4
667,0,0,0,-1,1,1,0,0,0,0.124999999999994,4
668,0,0,0,-1,1.73205080756888,0,0,0,0,0.0833333333333293,4
669,0,0,0,-0.741963784302726,0,0,0,0,0,0.454124145231909,4
670,0,0,0,0,-2.33441421833898,0,0,0,0,0.0458758547680663,4
671,0,0,0,0,-1.73205080756888,-1,0,0,0,0.0833333333333293,4
672,0,0,0,0,-1.73205080756888,0,-1,0,0,0.0833333333333293,4
673,0,0,0,0,-1.73205080756888,0,0,-1,0,0.0833333333333293,4
674,0,0,0,0,-1.73205080756888,0,0,0,-1,0.0833333333333293,4
675,0,0,0,0,-1.73205080756888,0,0,0,0,-1.33333333333327,4
676,0,0,0,0,-1.73205080756888,0,0,0,1,0.0833333333333293,4
677,0,0,0,0,-1.73205080756888,0,0,1,0,0.0833333333333293,4
678,0,0,0,0,-1.73205080756888,0,1,0,0,0.0833333333333293,4
679,0,0,0,0,-1.73205080756888,1,0,0,0,0.0833333333333293,4
680,0,0,0,0,-1,-1.73205080756888,0,0,0,0.0833333333333293,4
681,0,0,0,0,-1,-1,-1,0,0,0.124999999999994,4
682,0,0,0,0,-1,-1,0,-1,0,0.124999999999994,4
683,0,0,0,0,-1,-1,0,0,-1,0.124999999999994,4
684,0,0,0,0,-1,-1,0,0,0,-1.9999999999999,4
685,0,0,0,0,-1,-1,0,0,1,0.124999999999994,4
686,0,0,0,0,-1,-1,0,1,0,0.124999999999994,4
687,0,0,0,0,-1,-1,1,0,0,0.124999999999994,4
688,0,0,0,0,-1,0,-1.73205080756888,0,0,0.0833333333333293,4
689,0,0,0,0,-1,0,-1,-1,0,0.124999999999994,4
690,0,0,0,0,-1,0,-1,0,-1,0.124999999999994,4
691,0,0,0,0,-1,0,-1,0,0,-1.9999999999999,4
692,0,0,0,0,-1,0,-1,0,1,0.124999999999994,4
693,0,0,0,0,-1,0,-1,1,0,0.124999999999994,4
694,0,0,0,0,-1,0,0,-1.73205080756888,0,0.0833333333333293,4
695,0,0,0,0,-1,0,0,-1,-1,0.124999999999994,4
696,0,0,0,0,-1,0,0,-1,0,-1.9999999999999,4
697,0,0,0,0,-1,0,0,-1,1,0.124999999999994,4
698,0,0,0,0,-1,0,0,0,-1.73205080756888,0.0833333333333293,4
699,0,0,0,0,-1,0,0,0,-1,-1.9999999999999,4
700,0,0,0,0,-1,0,0,0,0,16.6666666666659,4
701,0,0,0,0,-1,0,0,0,1,-1.9999999999999,4
702,0,0,0,0,-1,0,0,0,1.73205080756888,0.0833333333333293,4
703,0,0,0,0,-1,0,0,1,-1,0.124999999999994,4
704,0,0,0,0,-1,0,0,1,0,-1.9999999999999,4
705,0,0,0,0,-1,0,0,1,1,0.124999999999994,4
706,0,0,0,0,-1,0,0,1.73205080756888,0,0.0833333333333293,4
707,0,0,0,0,-1,0,1,-1,0,0.124999999999994,4
708,0,0,0,0,-1,0,1,0,-1,0.124999999999994,4
709,0,0,0,0,-1,0,1,0,0,-1.9999999999999,4
710,0,0,0,0,-1,0,1,0,1,0.124999999999994,4
711,0,0,0,0,-1,0,1,1,0,0.124999999999994,4
712,0,0,0,0,-1,0,1.73205080756888,0,0,0.0833333333333293,4
713,0,0,0,0,-1,1,-1,0,0,0.124999999999994,4
714,0,0,0,0,-1,1,0,-1,0,0.124999999999994,4
715,0,0,0,0,-1,1,0,0,-1,0.124999999999994,4
716,0,0,0,0,-1,1,0,0,0,-1.9999999999999,4
717,0,0,0,0,-1,1,0,0,1,0.124999999999994,4
718,0,0,0,0,-1,1,0,1,0,0.124999999999994,4
719,0,0,0,0,-1,1,1,0,0,0.124999999999994,4
720,0,0,0,0,-1,1.73205080756888,0,0,0,0.0833333333333293,4
721,0,0,0,0,-0.741963784302726,0,0,0,0,0.454124145231909,4
722,0,0,0,0,0,-2.33441421833898,0,0,0,0.0458758547680663,4
723,0,0,0,0,0,-1.73205080756888,-1,0,0,0.0833333333333293,4
724,0,0,0,0,0,-1.73205080756888,0,-1,0,0.0833333333333293,4
725,0,0,0,0,0,-1.73205080756888,0,0,-1,0.0833333333333293,4
726,0,0,0,0,0,-1.73205080756888,0,0,0,-1.33333333333327,4
727,0,0,0,0,0,-1.73205080756888,0,0,1,0.0833333333333293,4
728,0,0,0,0,0,-1.73205080756888,0,1,0,0.0833333333333293,4
729,0,0,0,0,0,-1.73205080756888,1,0,0,0.0833333333333293,4
730,0,0,0,0,0,-1,-1.73205080756888,0,0,0.0833333333333293,4
731,0,0,0,0,0,-1,-1,-1,0,0.124999999999994,4
732,0,0,0,0,0,-1,-1,0,-1,0.124999999999994,4
733,0,0,0,0,0,-1,-1,0,0,-1.9999999999999,4
734,0,0,0,0,0,-1,-1,0,1,0.124999999999994,4
735,0,0,0,0,0,-1,-1,1,0,0.124999999999994,4
736,0,0,0,0,0,-1,0,-1.73205080756888,0,0.0833333333333293,4
737,0,0,0,0,0,-1,0,-1,-1,0.124999999999994,4
738,0,0,0,0,0,-1,0,-1,0,-1.9999999999999,4
739,0,0,0,0,0,-1,0,-1,1,0.124999999999994,4
740,0,0,0,0,0,-1,0,0,-1.73205080756888,0.0833333333333293,4
741,0,0,0,0,0,-1,0,0,-1,-1.9999999999999,4
742,0,0,0,0,0,-1,0,0,0,16.6666666666659,4
743,0,0,0,0,0,-1,0,0,1,-1.9999999999999,4
744,0,0,0,0,0,-1,0,0,1.73205080756888,0.0833333333333293,4
745,0,0,0,0,0,-1,0,1,-1,0.124999999999994,4
746,0,0,0,0,0,-1,0,1,0,-1.9999999999999,4
747,0,0,0,0,0,-1,0,1,1,0.124999999999994,4
748,0,0,0,0,0,-1,0,1.73205080756888,0,0.0833333333333293,4
749,0,0,0,0,0,-1,1,-1,0,0.124999999999994,4
750,0,0,0,0,0,-1,1,0,-1,0.124999999999994,4
751,0,0,0,0,0,-1,1,0,0,-1.9999999999999,4
752,0,0,0,0,0,-1,1,0,1,0.124999999999994,4
753,0,0,0,0,0,-1,1,1,0,0.124999999999994,4
754,0,0,0,0,0,-1,1.73205080756888,0,0,0.0833333333333293,4
755,0,0,0,0,0,-0.741963784302726,0,0,0,0.454124145231909,4
756,0,0,0,0,0,0,-2.33441421833898,0,0,0.0458758547680663,4
757,0,0,0,0,0,0,-1.73205080756888,-1,0,0.0833333333333293,4
758,0,0,0,0,0,0,-1.73205080756888,0,-1,0.0833333333333293,4
759,0,0,0,0,0,0,-1.73205080756888,0,0,-1.33333333333327,4
760,0,0,0,0,0,0,-1.73205080756888,0,1,0.0833333333333293,4
761,0,0,0,0,0,0,-1.73205080756888,1,0,0.0833333333333293,4
762,0,0,0,0,0,0,-1,-1.73205080756888,0,0.0833333333333293,4
763,0,0,0,0,0,0,-1,-1,-1,0.124999999999994,4
764,0,0,0,0,0,0,-1,-1,0,-1.9999999999999,4
765,0,0,0,0,0,0,-1,-1,1,0.124999999999994,4
766,0,0,0,0,0,0,-1,0,-1.73205080756888,0.0833333333333293,4
767,0,0,0,0,0,0,-1,0,-1,-1.9999999999999,4
768,0,0,0,0,0,0,-1,0,0,16.6666666666659,4
769,0,0,0,0,0,0,-1,0,1,-1.9999999999999,4
770,0,0,0,0,0,0,-1,0,1.73205080756888,0.0833333333333293,4
771,0,0,0,0,0,0,-1,1,-1,0.124999999999994,4
772,0,0,0,0,0,0,-1,1,0,-1.9999999999999,4
773,0,0,0,0,0,0,-1,1,1,0.124999999999994,4
774,0,0,0,0,0,0,-1,1.73205080756888,0,0.0833333333333293,4
775,0,0,0,0,0,0,-0.741963784302726,0,0,0.454124145231909,4
776,0,0,0,0,0,0,0,-2.33441421833898,0,0.0458758547680663,4
777,0,0,0,0,0,0,0,-1.73205080756888,-1,0.0833333333333293,4
778,0,0,0,0,0,0,0,-1.73205080756888,0,-1.33333333333327,4
779,0,0,0,0,0,0,0,-1.73205080756888,1,0.0833333333333293,4
780,0,0,0,0,0,0,0,-1,-1.73205080756888,0.0833333333333293,4
781,0,0,0,0,0,0,0,-1,-1,-1.9999999999999,4
782,0,0,0,0,0,0,0,-1,0,16.6666666666659,4
783,0,0,0,0,0,0,0,-1,1,-1.9999999999999,4
784,0,0,0,0,0,0,0,-1,1.73205080756888,0.0833333333333293,4
785,0,0,0,0,0,0,0,-0.741963784302726,0,0.454124145231909,4
786,0,0,0,0,0,0,0,0,-2.33441421833898,0.0458758547680663,4
787,0,0,0,0,0,0,0,0,-1.73205080756888,-1.33333333333327,4
788,0,0,0,0,0,0,0,0,-1,16.6666666666659,4
789,0,0,0,0,0,0,0,0,-0.741963784302726,0.454124145231909,4
790,0,0,0,0,0,0,0,0,0,-103.999999999995,4
791,0,0,0,0,0,0,0,0,0.741963784302726,0.454124145231909,4
792,0,0,0,0,0,0,0,0,1,16.6666666666659,4
793,0,0,0,0,0,0,0,0,1.73205080756888,-1.33333333333327,4
794,0,0,0,0,0,0,0,0,2.33441421833898,0.0458758547680663,4
795,0,0,0,0,0,0,0,0.741963784302726,0,0.454124145231909,4
796,0,0,0,0,0,0,0,1,-1.73205080756888,0.0833333333333293,4
797,0,0,0,0,0,0,0,1,-1,-1.9999999999999,4
798,0,0,0,0,0,0,0,1,0,16.6666666666659,4
799,0,0,0,0,0,0,0,1,1,-1.9999999999999,4
800,0,0,0,0,0,0,0,1,1.73205080756888,0.0833333333333293,4
801,0,0,0,0,0,0,0,1.73205080756888,-1,0.0833333333333293,4
802,0,0,0,0,0,0,0,1.73205080756888,0,-1.33333333333327,4
803,0,0,0,0,0,0,0,1.73205080756888,1,0.0833333333333293,4
804,0,0,0,0,0,0,0,2.33441421833898,0,0.0458758547680663,4
805,0,0,0,0,0,0,0.741963784302726,0,0,0.454124145231909,4
806,0,0,0,0,0,0,1,-1.73205080756888,0,0.0833333333333293,4
807,0,0,0,0,0,0,1,-1,-1,0.124999999999994,4
808,0,0,0,0,0,0,1,-1,0,-1.9999999999999,4
809,0,0,0,0,0,0,1,-1,1,0.124999999999994,4
810,0,0,0,0,0,0,1,0,-1.73205080756888,0.0833333333333293,4
811,0,0,0,0,0,0,1,0,-1,-1.9999999999999,4
812,0,0,0,0,0,0,1,0,0,16.6666666666659,4
813,0,0,0,0,0,0,1,0,1,-1.9999999999999,4
814,0,0,0,0,0,0,1,0,1.73205080756888,0.0833333333333293,4
815,0,0,0,0,0,0,1,1,-1,0.124999999999994,4
816,0,0,0,0,0,0,1,1,0,-1.9999999999999,4
817,0,0,0,0,0,0,1,1,1,0.124999999999994,4
818,0,0,0,0,0,0,1,1.73205080756888,0,0.0833333333333293,4
819,0,0,0,0,0,0,1.73205080756888,-1,0,0.0833333333333293,4
820,0,0,0,0,0,0,1.73205080756888,0,-1,0.0833333333333293,4
821,0,0,0,0,0,0,1.73205080756888,0,0,-1.33333333333327,4
822,0,0,0,0,0,0,1.73205080756888,0,1,0.0833333333333293,4
823,0,0,0,0,0,0,1.73205080756888,1,0,0.0833333333333293,4
824,0,0,0,0,0,0,2.33441421833898,0,0,0.0458758547680663,4
825,0,0,0,0,0,0.741963784302726,0,0,0,0.454124145231909,4
826,0,0,0,0,0,1,-1.73205080756888,0,0,0.0833333333333293,4
827,0,0,0,0,0,1,-1,-1,0,0.124999999999994,4
828,0,0,0,0,0,1,-1,0,-1,0.124999999999994,4
829,0,0,0,0,0,1,-1,0,0,-1.9999999999999,4
830,0,0,0,0,0,1,-1,0,1,0.124999999999994,4
831,0,0,0,0,0,1,-1,1,0,0.124999999999994,4
832,0,0,0,0,0,1,0,-1.73205080756888,0,0.0833333333333293,4
833,0,0,0,0,0,1,0,-1,-1,0.124999999999994,4
834,0,0,0,0,0,1,0,-1,0,-1.9999999999999,4
835,0,0,0,0,0,1,0,-1,1,0.124999999999994,4
836,0,0,0,0,0,1,0,0,-1.73205080756888,0.0833333333333293,4
837,0,0,0,0,0,1,0,0,-1,-1.9999999999999,4
838,0,0,0,0,0,1,0,0,0,16.6666666666659,4
839,0,0,0,0,0,1,0,0,1,-1.9999999999999,4
840,0,0,0,0,0,1,0,0,1.73205080756888,0.0833333333333293,4
841,0,0,0,0,0,1,0,1,-1,0.124999999999994,4
842,0,0,0,0,0,1,0,1,0,-1.9999999999999,4
843,0,0,0,0,0,1,0,1,1,0.124999999999994,4
844,0,0,0,0,0,1,0,1.73205080756888,0,0.0833333333333293,4
845,0,0,0,0,0,1,1,-1,0,0.124999999999994,4
846,0,0,0,0,0,1,1,0,-1,0.124999999999994,4
847,0,0,0,0,0,1,1,0,0,-1.9999999999999,4
848,0,0,0,0,0,1,1,0,1,0.124999999999994,4
849,0,0,0,0,0,1,1,1,0,0.124999999999994,4
850,0,0,0,0,0,1,1.73205080756888,0,0,0.0833333333333293,4
851,0,0,0,0,0,1.73205080756888,-1,0,0,0.0833333333333293,4
852,0,0,0,0,0,1.73205080756888,0,-1,0,0.0833333333333293,4
853,0,0,0,0,0,1.73205080756888,0,0,-1,0.0833333333333293,4
854,0,0,0,0,0,1.73205080756888,0,0,0,-1.33333333333327,4
855,0,0,0,0,0,1.73205080756888,0,0,1,0.0833333333333293,4
856,0,0,0,0,0,1.73205080756888,0,1,0,0.0833333333333293,4
